,ACCT_ID_M,CHURN_DATE,CHURNED,CHURNED_30,CHURNED_90
1945750,24810821,,0,0,0
1533543,25321121,,0,0,0
708733,182069,,0,0,0
380152,5579515,,0,0,0
1332487,13843363,,0,0,0
1769853,1613541,,0,0,0
1968420,13335005,,0,0,0
28472,13812571,,0,0,0
875637,21349727,,0,0,0
209446,20822193,,0,0,0
373225,6740841,,0,0,0
2035639,22432335,,0,0,0
1164771,17787603,,0,0,0
996475,19808805,,0,0,0
1730292,19742513,,0,0,0
872292,19560583,,0,0,0
548920,8365195,,0,0,0
441425,25044793,,0,0,0
1701799,11877781,,0,0,0
946305,6568117,,0,0,0
1028140,23641391,,0,0,0
753095,24533891,,0,0,0
2054024,5632395,,0,0,0
359958,5441295,,0,0,0
1512897,18339549,,0,0,0
1514015,10917639,,0,0,0
990618,25178821,,0,0,0
1106800,13711133,,0,0,0
157122,25553853,,0,0,0
1058879,8209299,,0,0,0
100756,19277725,,0,0,0
1384576,3983837,,0,0,0
2199825,20915403,,0,0,0
2053749,20796899,,0,0,0
28239,14264861,,0,0,0
1169841,21759579,,0,0,0
1405210,18227767,,0,0,0
37466,23629611,,0,0,0
2136941,15251519,,0,0,0
2322235,19483319,,0,0,0
1426135,22539305,,0,0,0
1966554,25076883,,0,0,0
93411,25500701,,0,0,0
1335614,7801495,,0,0,0
1468186,25543969,,0,0,0
1692250,24501465,,0,0,0
310096,22448407,,0,0,0
989178,21698733,,0,0,0
1258162,280113,,0,0,0
430673,4768779,,0,0,0
175542,1097131,,0,0,0
2202423,25417965,,0,0,0
186501,22795243,,0,0,0
1012676,25440561,,0,0,0
945884,22177337,,0,0,0
1999851,24049459,,0,0,0
879151,9271589,,0,0,0
1483521,12830693,,0,0,0
813341,9750031,,0,0,0
2031543,22034153,,0,0,0
54104,11316847,,0,0,0
518340,25172201,,0,0,0
2267874,22112387,,0,0,0
502016,13472587,,0,0,0
2227307,6919491,,0,0,0
2234559,18492423,,0,0,0
415288,11387541,,0,0,0
2021523,23359309,,0,0,0
1471461,23473793,,0,0,0
1618260,24287109,,0,0,0
125677,18166181,,0,0,0
833080,13187175,,0,0,0
1337604,13500525,,0,0,0
686286,22315925,,0,0,0
2164909,23870781,,0,0,0
1342299,24806709,,0,0,0
826539,24512255,,0,0,0
115278,1431953,,0,0,0
999114,9492673,,0,0,0
2155739,16409117,,0,0,0
328865,8868593,,0,0,0
1876176,8066945,,0,0,0
518301,23536201,,0,0,0
470779,4904481,,0,0,0
388749,25151465,,0,0,0
577466,6237209,,0,0,0
1411673,24839781,,0,0,0
1217356,19977523,,0,0,0
1827627,22609313,,0,0,0
1238548,9587703,,0,0,0
1914763,204685,,0,0,0
729593,3592799,,0,0,0
1893054,23196167,,0,0,0
2102016,12549573,,0,0,0
1794327,22620651,,0,0,0
1586612,424443,,0,0,0
1093398,10761049,,0,0,0
1247639,24094355,,0,0,0
1210798,22971675,,0,0,0
984785,18136399,,0,0,0
1981633,19639173,,0,0,0
999942,20834669,,0,0,0
1019173,3175027,,0,0,0
860321,2062993,,0,0,0
1642532,1571303,,0,0,0
1345419,6335379,,0,0,0
520013,21075547,,0,0,0
1603122,22545575,,0,0,0
1550592,21878517,,0,0,0
2229252,19323,,0,0,0
2259778,23699361,,0,0,0
1048852,23511979,,0,0,0
593146,20751071,,0,0,0
1577897,24603375,,0,0,0
439452,368625,,0,0,0
1979842,18403251,,0,0,0
1876466,24994633,,0,0,0
1736597,6697579,,0,0,0
618512,16037707,,0,0,0
1257686,1101459,,0,0,0
1270945,1378395,,0,0,0
2189255,12431493,,0,0,0
1937974,8099441,,0,0,0
1786369,20526863,,0,0,0
1954020,19873191,,0,0,0
115596,11650123,,0,0,0
467590,21258951,,0,0,0
1121940,24837607,,0,0,0
583196,1071905,,0,0,0
758166,15604757,,0,0,0
562405,22061283,,0,0,0
155338,21869303,,0,0,0
1853982,24777813,,0,0,0
1326393,1610141,,0,0,0
500951,7437383,,0,0,0
739748,3167497,,0,0,0
921954,25417289,,0,0,0
2211160,21228525,,0,0,0
6214,4246347,,0,0,0
1897188,16240877,,0,0,0
1626869,16166039,,0,0,0
1802891,12198187,,0,0,0
963352,21828315,,0,0,0
1534741,17171033,,0,0,0
142141,21304513,2021-04-03 00:00:00,0,0,0
174424,18358327,,0,0,0
1233504,25554819,,0,0,0
1214359,23402815,,0,0,0
1580074,25146729,,0,0,0
384026,6848717,2020-11-10 00:00:00,0,0,0
1960290,8697349,,0,0,0
445750,14299951,,0,0,0
2341367,25179843,,0,0,0
2329053,22682251,,0,0,0
1717384,14941515,,0,0,0
1869619,22329651,,0,0,0
1099763,17722197,,0,0,0
2245045,4643567,,0,0,0
55432,25473703,2022-09-15 00:00:00,1,0,1
984004,21514639,,0,0,0
1231102,25033507,,0,0,0
428304,11265101,,0,0,0
1244948,10211391,,0,0,0
155768,21853783,,0,0,0
2112099,23004473,,0,0,0
99041,11616771,,0,0,0
2147019,23402953,,0,0,0
888720,4375257,,0,0,0
2197827,21750161,,0,0,0
1062044,16240533,,0,0,0
444692,24631735,,0,0,0
1668897,21459217,,0,0,0
2222522,23177963,,0,0,0
1957552,16458383,,0,0,0
291575,10440993,,0,0,0
98207,4407839,,0,0,0
708308,8262789,,0,0,0
739118,18583659,,0,0,0
1498633,19126959,,0,0,0
2167677,24233251,,0,0,0
1996252,10364757,,0,0,0
2229603,3124581,,0,0,0
745436,18880747,,0,0,0
135141,8073883,,0,0,0
982572,8612601,,0,0,0
1072363,874605,,0,0,0
1797597,23608089,,0,0,0
1457309,11676355,,0,0,0
19283,25381207,,0,0,0
1548208,22716583,,0,0,0
79320,3326443,,0,0,0
179137,20611559,,0,0,0
51596,8159539,,0,0,0
1134989,21124207,,0,0,0
1627281,681503,,0,0,0
1570950,5369995,,0,0,0
1404900,5701099,,0,0,0
1007648,12091027,,0,0,0
907882,1357823,,0,0,0
743357,17842325,,0,0,0
1663947,16324979,,0,0,0
385385,24954641,,0,0,0
196449,19986531,,0,0,0
1575270,14195595,,0,0,0
1572441,20042439,,0,0,0
1774978,4770077,,0,0,0
1240020,18697141,,0,0,0
132798,22844147,2022-09-29 00:00:00,1,0,1
772858,24672701,,0,0,0
2345841,6269797,,0,0,0
1473542,20932729,,0,0,0
1582337,24078805,,0,0,0
377858,11361597,,0,0,0
163570,7087127,,0,0,0
1414155,23986719,,0,0,0
717403,25438945,,0,0,0
393531,4241705,,0,0,0
931279,6867945,,0,0,0
1728285,23119015,,0,0,0
13805,19562291,,0,0,0
898511,25596647,,0,0,0
1315393,21701157,,0,0,0
953052,22085099,,0,0,0
1586608,4334941,,0,0,0
2344393,15826209,,0,0,0
1863942,16343545,,0,0,0
994406,24186663,,0,0,0
856239,2563409,,0,0,0
143162,14029593,,0,0,0
2093754,23682877,,0,0,0
992569,23036301,,0,0,0
369527,24314441,,0,0,0
335700,1973235,,0,0,0
336818,18632883,,0,0,0
1773869,15198975,,0,0,0
1676545,7187351,,0,0,0
1319423,16791753,,0,0,0
6543,24350155,,0,0,0
193138,19927629,,0,0,0
2346510,17753681,,0,0,0
1224483,10082389,,0,0,0
2168181,24560679,,0,0,0
676395,16816631,,0,0,0
1577631,25471867,,0,0,0
2090242,10142481,,0,0,0
248418,21681443,,0,0,0
1021502,6404445,,0,0,0
2172795,8607573,,0,0,0
623817,23717759,,0,0,0
465539,18735287,,0,0,0
2175511,6680135,,0,0,0
670642,21449377,,0,0,0
843883,23196645,,0,0,0
2140987,19559117,,0,0,0
738715,23898879,,0,0,0
1493709,19556907,,0,0,0
511342,5929547,,0,0,0
2044460,21405327,,0,0,0
1027754,23574101,,0,0,0
663977,25086259,,0,0,0
366742,25586453,2022-09-15 00:00:00,1,0,1
1966119,25019177,,0,0,0
51081,11183109,,0,0,0
368307,24423303,,0,0,0
1918353,6388481,,0,0,0
608789,23040815,,0,0,0
1886459,1217599,,0,0,0
1320116,18968037,,0,0,0
1417266,14511043,,0,0,0
1294014,4406989,2013-01-23 00:00:00,0,0,0
1853562,24256327,,0,0,0
1864934,10898721,,0,0,0
1672382,17185381,,0,0,0
1292401,20785169,,0,0,0
1246112,16245973,,0,0,0
381868,25515555,,0,0,0
1471034,25003045,,0,0,0
2339467,22352707,,0,0,0
1809422,583479,,0,0,0
1578656,23028091,,0,0,0
1547371,22016377,,0,0,0
1344431,15436467,,0,0,0
979442,20852341,,0,0,0
1632934,24894927,,0,0,0
1932149,2924347,,0,0,0
587951,22982947,,0,0,0
1113269,21716877,,0,0,0
1807462,1342209,,0,0,0
211889,15895443,,0,0,0
814055,6550387,2020-04-04 00:00:00,0,0,0
1967149,23335903,,0,0,0
422486,25246777,,0,0,0
1405687,5087729,,0,0,0
1611896,3583547,,0,0,0
2001181,24224063,,0,0,0
1389469,12519127,,0,0,0
1188127,4124571,,0,0,0
435532,18510983,,0,0,0
400822,19617695,,0,0,0
991099,25111911,,0,0,0
1820378,24441785,,0,0,0
1842484,21675641,,0,0,0
2115564,14458143,,0,0,0
1381719,6223011,,0,0,0
2246318,13904849,,0,0,0
941134,7038245,,0,0,0
1269341,24186403,,0,0,0
868123,22030279,,0,0,0
1060743,19224433,,0,0,0
1397186,24044963,,0,0,0
1695527,18301793,,0,0,0
1244426,4403377,,0,0,0
1229530,24536551,,0,0,0
1092745,11469551,,0,0,0
1816608,25231977,,0,0,0
2294912,24515839,,0,0,0
305574,14869195,,0,0,0
1454168,16556757,,0,0,0
1008735,23978467,,0,0,0
1729739,19746535,,0,0,0
672312,17672847,,0,0,0
1059904,3986539,,0,0,0
282636,17106691,,0,0,0
1212096,23729277,,0,0,0
1710097,24963981,,0,0,0
1375648,24483921,,0,0,0
1906841,9759283,,0,0,0
412242,16858031,,0,0,0
731514,6640565,,0,0,0
177427,22777281,,0,0,0
1393265,2498697,,0,0,0
295402,25399403,,0,0,0
1054804,7340341,,0,0,0
1453362,25175793,,0,0,0
697507,24980659,,0,0,0
1780518,23305715,,0,0,0
986682,10254891,,0,0,0
1037424,1968277,,0,0,0
1300390,18876489,,0,0,0
1501165,8316905,,0,0,0
1885880,18239375,,0,0,0
2234052,3178985,,0,0,0
946928,18957919,,0,0,0
1071616,20347053,,0,0,0
129356,23078937,,0,0,0
2091856,23699843,,0,0,0
1410080,17674499,,0,0,0
1205331,7579103,,0,0,0
252501,11390119,,0,0,0
900403,24296907,,0,0,0
1180788,14424307,,0,0,0
236919,2723923,,0,0,0
2128077,21283835,,0,0,0
1958935,87229,,0,0,0
1861757,16088137,,0,0,0
1367264,6659189,,0,0,0
2036426,21901055,,0,0,0
1872395,23050235,,0,0,0
1112296,15492645,,0,0,0
1313335,21675701,,0,0,0
968653,20997025,,0,0,0
466199,9989151,,0,0,0
1989490,11054973,,0,0,0
1970762,13934467,,0,0,0
320266,2957445,,0,0,0
1527896,163619,,0,0,0
230825,9143391,,0,0,0
1671964,23877145,,0,0,0
1932000,8334757,,0,0,0
1214137,23915763,,0,0,0
1012969,24802543,,0,0,0
1969504,20864183,,0,0,0
244891,21196521,,0,0,0
2235481,16727149,,0,0,0
336234,20654873,,0,0,0
1646997,5975031,,0,0,0
2341037,17924783,,0,0,0
2228422,11846943,,0,0,0
1516343,9556223,,0,0,0
298159,21197667,,0,0,0
2258204,24317281,,0,0,0
1588146,9792057,,0,0,0
468846,11517457,,0,0,0
508031,13883745,,0,0,0
93069,24762711,,0,0,0
2098706,14874869,,0,0,0
319666,3834547,,0,0,0
707296,14235197,,0,0,0
1995474,22744235,,0,0,0
1518773,10996831,,0,0,0
1894936,4862449,,0,0,0
1005425,18069333,,0,0,0
1071152,4824195,,0,0,0
2054985,4043121,,0,0,0
1435297,8480991,,0,0,0
670689,1700409,,0,0,0
1292819,13234091,,0,0,0
2084934,21827271,,0,0,0
928310,11641631,,0,0,0
2133701,9467805,,0,0,0
2042339,12270935,,0,0,0
754647,25431705,,0,0,0
977574,14220323,,0,0,0
815157,10702753,,0,0,0
145037,4590481,,0,0,0
1825471,6257039,,0,0,0
1778217,13082901,,0,0,0
2014847,8278109,,0,0,0
136056,8842079,,0,0,0
2145110,18621965,,0,0,0
2282014,2255673,,0,0,0
207272,20036073,2022-03-28 00:00:00,0,0,0
116240,17895365,,0,0,0
2044640,4199707,,0,0,0
291237,14087993,,0,0,0
1254290,1956487,,0,0,0
305368,5235607,,0,0,0
2199485,20172593,,0,0,0
2067283,12902049,,0,0,0
104128,12027725,,0,0,0
2319749,21172917,,0,0,0
1071310,19453047,,0,0,0
1459438,21073893,,0,0,0
1546315,6052749,,0,0,0
1945522,24989431,,0,0,0
51950,13428337,,0,0,0
1715306,22224109,,0,0,0
1123386,23072255,2022-09-23 00:00:00,1,0,1
519986,23832793,,0,0,0
1975551,16616515,,0,0,0
282692,19555469,,0,0,0
2142259,9246003,,0,0,0
294629,24632775,,0,0,0
1563553,24696881,,0,0,0
2019674,25319093,,0,0,0
981069,16712249,,0,0,0
779458,11469717,,0,0,0
1022419,1179065,,0,0,0
1781255,24011667,,0,0,0
1283519,21637009,,0,0,0
656005,17542961,,0,0,0
1062408,19363973,,0,0,0
1108263,20652783,,0,0,0
1597659,24326491,,0,0,0
739387,18826035,,0,0,0
1336285,6735561,,0,0,0
157849,17103049,,0,0,0
1051111,19618197,,0,0,0
1037365,8815093,,0,0,0
2333076,24259739,,0,0,0
169304,23409973,,0,0,0
1697444,735599,,0,0,0
34837,23446401,,0,0,0
1799888,24076351,,0,0,0
577972,1131279,,0,0,0
1926798,23392209,,0,0,0
446830,3940517,,0,0,0
155289,16189619,,0,0,0
979709,3560255,,0,0,0
2210824,3937583,,0,0,0
157774,1696777,,0,0,0
1138587,23225963,,0,0,0
257588,23490173,,0,0,0
1727576,25511535,,0,0,0
2290192,1614027,,0,0,0
1926278,24331047,,0,0,0
2062373,11476693,,0,0,0
1702971,11711831,,0,0,0
274790,8397269,,0,0,0
1256713,21184657,,0,0,0
419164,19135347,,0,0,0
142633,12306939,,0,0,0
2229463,22360797,,0,0,0
1320756,24348701,,0,0,0
518956,25267825,,0,0,0
309905,9369605,,0,0,0
1295242,19475991,,0,0,0
895383,24459127,,0,0,0
930940,22311249,,0,0,0
611829,11756025,,0,0,0
1904297,2062929,,0,0,0
1027468,24664169,,0,0,0
485531,21145123,,0,0,0
1984896,25167381,,0,0,0
1017535,16578705,,0,0,0
678788,24626729,,0,0,0
1801179,25224505,,0,0,0
294373,25234763,,0,0,0
923710,20051303,,0,0,0
869613,9062363,,0,0,0
1636952,23309849,,0,0,0
517335,23917669,2022-09-21 00:00:00,1,0,1
939303,24742053,,0,0,0
2140650,2559869,,0,0,0
1172925,22167141,,0,0,0
1066895,25086257,,0,0,0
453503,11209467,,0,0,0
825428,24927269,,0,0,0
2335752,292265,,0,0,0
1161682,7144017,,0,0,0
2149022,23015479,,0,0,0
1778826,11831637,,0,0,0
1967198,24101727,,0,0,0
787082,6897465,,0,0,0
1208134,7381887,,0,0,0
418662,6039633,,0,0,0
2267160,12280517,,0,0,0
1535033,22682583,,0,0,0
110857,25463079,,0,0,0
1127991,5436839,,0,0,0
105555,10693321,,0,0,0
1489613,25280293,,0,0,0
1414465,23863515,,0,0,0
466180,22390943,,0,0,0
994235,23818971,,0,0,0
2118991,22445703,,0,0,0
965108,21654889,,0,0,0
869479,11106283,,0,0,0
192268,21279163,,0,0,0
818185,22573671,,0,0,0
995949,5140381,,0,0,0
208306,12779531,,0,0,0
1439900,1840643,,0,0,0
624137,23958123,,0,0,0
631336,5084499,2022-09-08 00:00:00,1,0,1
558048,7311187,,0,0,0
2283589,1736953,,0,0,0
1838842,25173905,,0,0,0
333668,24418935,,0,0,0
56573,23960409,,0,0,0
445544,830903,,0,0,0
1235473,18614329,,0,0,0
2007388,8864447,,0,0,0
644844,23807571,,0,0,0
667040,10608487,,0,0,0
283868,11470601,,0,0,0
2144314,2268679,,0,0,0
1412498,22933931,,0,0,0
375477,21652341,,0,0,0
459139,24470533,,0,0,0
551384,25169431,,0,0,0
526262,24082719,,0,0,0
29117,4098403,,0,0,0
1893049,25134101,,0,0,0
288468,7364051,,0,0,0
606242,24609533,,0,0,0
474047,7669411,,0,0,0
42952,22786231,,0,0,0
1686808,8355549,,0,0,0
2314245,24645111,,0,0,0
1053510,8749341,,0,0,0
125787,20947037,,0,0,0
1508540,25461707,,0,0,0
2238740,24737595,,0,0,0
1012142,24627411,,0,0,0
230161,9467469,,0,0,0
988815,6631907,,0,0,0
572000,23111035,,0,0,0
623014,6126483,,0,0,0
1561309,22880477,,0,0,0
885435,17080693,,0,0,0
289519,8871241,,0,0,0
26707,16125655,,0,0,0
2221900,23503005,,0,0,0
1520536,1814455,,0,0,0
1710857,25182949,,0,0,0
815621,18398297,,0,0,0
1445581,7451829,,0,0,0
191394,7753409,,0,0,0
522753,20937781,,0,0,0
119042,6611719,,0,0,0
1394584,23749041,,0,0,0
2186018,23931697,,0,0,0
578884,24166273,2022-09-15 00:00:00,1,0,1
1813438,6770079,,0,0,0
2117544,21839225,,0,0,0
381981,19704221,,0,0,0
2346973,2647363,,0,0,0
75662,23996031,,0,0,0
687983,22533667,,0,0,0
539021,8214277,,0,0,0
1666000,5789485,,0,0,0
103703,21991067,,0,0,0
170847,7888421,,0,0,0
1677248,12721941,,0,0,0
1961584,9497623,,0,0,0
1875486,24457619,,0,0,0
1831851,21326437,,0,0,0
1898185,8019451,,0,0,0
749196,17090383,,0,0,0
925220,19348219,,0,0,0
1318883,662699,,0,0,0
2329818,18337603,,0,0,0
1046435,24828567,,0,0,0
718358,25036577,,0,0,0
698927,25402963,,0,0,0
2279520,24544019,,0,0,0
589953,23450849,,0,0,0
2258920,25417207,,0,0,0
875421,18689929,,0,0,0
1452446,24533451,,0,0,0
1295500,6300907,,0,0,0
1922269,5456039,,0,0,0
1523532,24046303,,0,0,0
314207,24439141,,0,0,0
997094,14389263,,0,0,0
2295234,25596785,,0,0,0
1782201,25247067,,0,0,0
542530,19829117,,0,0,0
891071,15598505,,0,0,0
2234915,2400933,,0,0,0
1443169,15824023,,0,0,0
1831812,21646039,,0,0,0
361758,18578951,,0,0,0
1363682,1787439,,0,0,0
2336524,4484635,,0,0,0
2133037,25414103,,0,0,0
545919,14830069,,0,0,0
128451,24039531,,0,0,0
2150561,25595141,,0,0,0
2081871,18002185,,0,0,0
807312,25148631,,0,0,0
985565,20560543,,0,0,0
417535,22038257,2022-09-21 00:00:00,1,0,1
850639,2391553,,0,0,0
1526900,24552011,,0,0,0
1033022,17042485,,0,0,0
1189127,14430337,2020-12-23 00:00:00,0,0,0
39819,23186901,,0,0,0
606300,23694451,,0,0,0
1847118,6852515,,0,0,0
2284664,171979,,0,0,0
446299,15269953,,0,0,0
1805082,3873427,,0,0,0
2125081,899711,,0,0,0
1213488,25398215,,0,0,0
1417445,13109207,,0,0,0
1924007,5355079,,0,0,0
81695,20753,,0,0,0
419829,3530521,,0,0,0
1814063,9870837,,0,0,0
1691524,24224393,,0,0,0
1389560,3477099,,0,0,0
113760,24317097,,0,0,0
2033774,7212819,,0,0,0
352562,25154375,,0,0,0
1577875,24460817,,0,0,0
2171717,2267363,2013-08-23 00:00:00,0,0,0
2292805,8332731,,0,0,0
601582,11628219,,0,0,0
1585226,1147737,,0,0,0
1303646,25236731,,0,0,0
549608,21892045,,0,0,0
2256794,25149549,,0,0,0
850143,6561271,,0,0,0
1542851,24644443,,0,0,0
716154,24695015,,0,0,0
1384005,18547493,,0,0,0
1679182,13729367,,0,0,0
1599130,23818641,,0,0,0
312620,24229553,,0,0,0
2104616,10139339,,0,0,0
9954,15319303,,0,0,0
446023,926669,,0,0,0
1791457,12776341,,0,0,0
2220811,23482657,,0,0,0
1402612,8570593,,0,0,0
571421,23492607,,0,0,0
582666,21892173,,0,0,0
2075982,23891835,,0,0,0
1118518,22207071,,0,0,0
215611,13748169,,0,0,0
2130203,18806745,,0,0,0
764118,11973193,,0,0,0
2309641,18715333,,0,0,0
388901,24687769,,0,0,0
1714633,8788509,,0,0,0
2048606,14729875,,0,0,0
2015657,4682561,,0,0,0
362160,15094991,,0,0,0
228845,19726831,,0,0,0
1115882,6641123,,0,0,0
1201345,12729445,,0,0,0
413819,11075773,,0,0,0
427105,20838773,,0,0,0
1158256,24075339,,0,0,0
1741401,5036977,,0,0,0
2313143,24488013,,0,0,0
1261409,18231,,0,0,0
1626431,7857139,,0,0,0
892187,13924087,,0,0,0
1927043,24082071,,0,0,0
1837603,24014883,,0,0,0
898335,1585407,,0,0,0
848811,4773403,,0,0,0
1425209,21490851,,0,0,0
668729,21433849,,0,0,0
1768134,9944059,,0,0,0
1408721,6792459,,0,0,0
12403,5015091,,0,0,0
2198416,6361969,,0,0,0
2244768,18285283,,0,0,0
1604139,22345513,,0,0,0
306963,13904623,,0,0,0
421727,23277297,,0,0,0
727471,435575,,0,0,0
610903,17691565,2018-03-23 00:00:00,0,0,0
434859,9676789,,0,0,0
2210684,7380493,,0,0,0
319593,15780111,,0,0,0
1911927,24713319,,0,0,0
2084669,18492991,,0,0,0
1825456,8670363,,0,0,0
515526,25226583,,0,0,0
509960,2975505,,0,0,0
401848,5882213,,0,0,0
1492849,17981831,,0,0,0
1798016,24262781,,0,0,0
1231716,22614639,,0,0,0
30308,10807393,,0,0,0
1556396,19144911,,0,0,0
2054662,11920557,,0,0,0
987504,17548967,,0,0,0
83593,22011767,,0,0,0
1236270,16310601,,0,0,0
72568,15564871,,0,0,0
14392,3448323,,0,0,0
1357204,25003527,,0,0,0
2242513,25236825,,0,0,0
457895,17534899,,0,0,0
1108756,4732017,,0,0,0
1712645,11617415,,0,0,0
1697468,8995687,,0,0,0
2118289,16478567,,0,0,0
1129355,12068379,,0,0,0
2028221,11735219,,0,0,0
782933,16169185,,0,0,0
1726922,24103321,,0,0,0
1730649,21758601,,0,0,0
934000,14016657,,0,0,0
2143301,10408645,,0,0,0
1531702,14852893,,0,0,0
2167071,23278879,,0,0,0
1841231,18798443,,0,0,0
2028559,10220067,,0,0,0
1460498,10371535,,0,0,0
1890264,23787083,,0,0,0
532369,23996433,,0,0,0
415500,12665123,,0,0,0
1067433,23931943,,0,0,0
1331501,19337895,,0,0,0
125579,9912821,,0,0,0
2022412,25593529,,0,0,0
2266269,7163787,,0,0,0
78888,21185079,,0,0,0
371799,7617273,,0,0,0
1838844,25355531,2022-08-05 00:00:00,1,1,1
191722,5877809,,0,0,0
501814,12478629,,0,0,0
1007625,23706447,,0,0,0
488055,20280275,,0,0,0
1953026,12596373,,0,0,0
1109424,19591677,,0,0,0
1757418,8114609,,0,0,0
182478,7181831,,0,0,0
50970,18840683,,0,0,0
1355276,4436743,,0,0,0
2061261,17580035,,0,0,0
1487056,24104985,,0,0,0
225669,1498837,,0,0,0
594607,18449419,,0,0,0
682297,25353235,,0,0,0
429972,1662925,,0,0,0
563030,22440193,,0,0,0
2123205,6688291,,0,0,0
685177,4000837,,0,0,0
895054,16688097,,0,0,0
1487922,25349651,,0,0,0
97144,6568505,,0,0,0
2216660,2645163,,0,0,0
2222057,24457345,,0,0,0
683319,24536005,,0,0,0
1066652,24517669,,0,0,0
185497,25266395,,0,0,0
1803888,10552829,,0,0,0
673928,6671179,,0,0,0
627837,22705519,,0,0,0
287607,7352069,,0,0,0
557920,19761629,,0,0,0
2246003,2513379,,0,0,0
1501557,1795493,,0,0,0
739027,15735825,,0,0,0
504576,1494511,,0,0,0
1144028,8056403,,0,0,0
1993160,21799863,,0,0,0
767134,6789841,,0,0,0
120309,21442275,,0,0,0
241155,24075651,,0,0,0
258935,22971223,,0,0,0
777097,5305085,,0,0,0
1297141,24936203,2022-09-11 00:00:00,1,0,1
467383,14388981,,0,0,0
1393785,22917321,,0,0,0
830828,2383167,,0,0,0
142255,10093165,,0,0,0
2346025,958423,,0,0,0
1175438,23033577,,0,0,0
850594,13120711,,0,0,0
1224778,8285457,,0,0,0
1794765,19193163,,0,0,0
1558029,17301813,,0,0,0
1840716,17303831,,0,0,0
1508974,6370049,,0,0,0
130779,25009329,,0,0,0
1400025,4532009,,0,0,0
555335,7044815,,0,0,0
1527235,21291797,,0,0,0
52003,10529881,,0,0,0
697388,23064201,,0,0,0
566254,15159479,,0,0,0
618379,14850871,,0,0,0
302751,8361439,,0,0,0
1869392,17742063,,0,0,0
2112784,24407553,,0,0,0
1753350,7638677,,0,0,0
442154,25472509,,0,0,0
774002,24070173,,0,0,0
2112153,25092917,,0,0,0
1142591,25221833,,0,0,0
505760,6558723,,0,0,0
306699,4952785,,0,0,0
396403,22746233,,0,0,0
458663,22240091,,0,0,0
1691781,25139671,,0,0,0
1410881,13783823,,0,0,0
382556,20089791,,0,0,0
1004094,3320417,,0,0,0
345379,19383737,,0,0,0
455846,21266159,,0,0,0
1526772,21303643,,0,0,0
2091036,8927427,,0,0,0
1379132,25315019,,0,0,0
174821,21687661,,0,0,0
130,22908155,,0,0,0
220585,25018487,,0,0,0
249459,10040295,,0,0,0
971108,4313881,,0,0,0
1131548,19121917,,0,0,0
2302832,17003565,,0,0,0
1516907,20849503,,0,0,0
2235682,22544633,,0,0,0
2114043,24317743,,0,0,0
1445303,17703783,,0,0,0
630706,19350553,,0,0,0
1487282,22591075,2022-10-05 00:00:00,1,0,1
2176636,16892097,,0,0,0
1371621,19662203,,0,0,0
783159,16823139,,0,0,0
1510579,13103619,,0,0,0
833037,3242557,,0,0,0
1643124,2524733,,0,0,0
824128,21486675,,0,0,0
1735231,20211503,,0,0,0
154848,5874245,,0,0,0
1562813,25410907,,0,0,0
376571,2385337,,0,0,0
1824962,4436793,,0,0,0
991119,25532443,,0,0,0
1336093,3362665,,0,0,0
217298,19125347,,0,0,0
225416,19314201,,0,0,0
640399,6383407,,0,0,0
1937454,12101359,,0,0,0
1429330,2495715,,0,0,0
2015393,6498597,,0,0,0
2242245,24018695,,0,0,0
2161029,14617721,,0,0,0
2062683,18715997,,0,0,0
1998584,12276951,,0,0,0
1614520,24140311,,0,0,0
1857735,24738523,,0,0,0
1088509,543353,,0,0,0
1736027,16803217,,0,0,0
63573,22440725,,0,0,0
1227127,1807917,,0,0,0
642160,24373351,,0,0,0
974021,24984797,,0,0,0
128500,24229787,,0,0,0
410393,16602793,,0,0,0
1414627,23606427,,0,0,0
818420,8904523,,0,0,0
916201,5864419,,0,0,0
826860,23671649,,0,0,0
125154,19551853,,0,0,0
936641,23270739,,0,0,0
1949999,16326471,,0,0,0
616136,10341981,,0,0,0
2032392,3740303,,0,0,0
334687,24329049,,0,0,0
203234,19286659,,0,0,0
205095,22677671,,0,0,0
99332,10188487,,0,0,0
1238152,2370053,,0,0,0
2324278,611687,,0,0,0
1058894,21159807,,0,0,0
352665,23403919,,0,0,0
1446479,14965827,,0,0,0
997441,13914577,,0,0,0
508972,7017511,,0,0,0
839810,2817205,,0,0,0
563362,15022285,,0,0,0
1908828,24776347,,0,0,0
542713,21499377,,0,0,0
1187037,13357271,,0,0,0
2022320,9415749,,0,0,0
1089651,21822133,,0,0,0
142356,2208239,,0,0,0
889909,21829353,,0,0,0
1969994,14035567,,0,0,0
2020911,25370353,,0,0,0
1927181,23690035,,0,0,0
645256,23946065,,0,0,0
181194,19312301,,0,0,0
1054,25084103,,0,0,0
1189319,7354811,,0,0,0
2339736,9379727,,0,0,0
1803611,20987007,,0,0,0
425745,25492471,,0,0,0
408010,25562611,,0,0,0
745665,7893931,,0,0,0
1248438,25319449,,0,0,0
993737,25447291,,0,0,0
1606396,12608257,,0,0,0
376641,17404579,,0,0,0
1657,24127357,,0,0,0
409990,20200807,,0,0,0
204275,24646587,,0,0,0
1947436,25554177,,0,0,0
902707,23552403,,0,0,0
292270,13045839,,0,0,0
566232,21504691,,0,0,0
1177593,23138153,,0,0,0
1602894,20185715,,0,0,0
1642920,22601227,,0,0,0
